branch,sep,s1,off,bias,n,regime,s1_fit,sep_fit
sc,2.0,1.3,0.75,,0,,,
sc,2.0,1.3,1.0,-0.08399654475850946,1,SC,1.087969278537033,2.229705747235976
sc,2.0,1.3,1.1,-0.08842103101996437,1,SC,1.0830429674137039,2.2368650895804074
sc,2.0,1.3,1.15,-0.08431349772950919,1,SC,1.0970176585299907,2.233360271422268
sc,2.0,1.3,1.25,-0.08240946105661989,1,SC,1.110464381537749,2.2305306921282337
sc,2.0,1.3,1.5,-0.07300239083337999,2,SC,1.1317709482042946,2.1823696077567796
sc,2.0,1.3,1.75,-0.08557983463573407,1,SC,1.1311552827031548,2.2436668810383664
sc,2.0,1.3,2.0,-0.08399654475850923,1,SC,1.1460299161432164,2.2438264862395343
sc,2.0,1.3,2.5,-0.07300239083337992,2,SC,1.1667340133514688,2.1893162531879344
sc,2.0,1.3,3.0,-0.08399654475850898,1,SC,1.1699375642758603,2.247753640425609
sc,2.0,1.3,4.0,-0.08399654475850868,1,SC,1.1811465680452773,2.2494491968736288
sc,2.0,1.3,5.0,-0.08399654475850876,1,SC,1.187648155556262,2.2503831138097916
sc,2.0,1.3,6.0,-0.08399654475850865,1,SC,1.1910140760492816,2.2508510986010406
sc,2.0,1.3,7.0,-0.08399654475850848,1,SC,1.1910140763476755,2.25085109860104
sc,2.0,1.45,-0.25,,0,,,
sc,2.0,1.45,0.0,,0,,,
sc,2.0,1.45,0.25,,0,,,
sc,2.0,1.45,0.5,,0,,,
sc,2.0,1.45,0.75,,0,,,
sc,2.0,1.45,1.0,-0.0728082890430318,2,SC,1.2210032232679886,2.1715635169891865
sc,2.0,1.45,1.1,-0.07397278931873448,2,SC,1.2204943519589506,2.1736260048074376
sc,2.0,1.45,1.15,-0.07309881066184583,2,SC,1.2262279647163061,2.1747100055931874
sc,2.0,1.45,1.25,-0.07426447622620715,2,SC,1.2273524989755156,2.176542439128804
sc,2.0,1.45,1.5,-0.07571419132302724,2,SC,1.2374054469439262,2.1815222785153576
sc,2.0,1.45,1.75,-0.07426100951804067,2,SC,1.2535657602118042,2.1820175927368144
sc,2.0,1.45,2.0,-0.07280828904303151,2,SC,1.2680927992278623,2.1828468257855755
sc,2.0,1.45,2.5,-0.07571419132302709,2,SC,1.2717806664118583,2.186931637882256
sc,2.0,1.45,3.0,-0.0728082890430317,2,SC,1.2908711824317007,2.1859077128901894
sc,2.0,1.45,4.0,-0.07280828904303148,2,SC,1.3020241361778395,2.187247084844234
sc,2.0,1.45,5.0,-0.07280828904303104,2,SC,1.3086303299972315,2.187993364401598
sc,2.0,1.45,6.0,-0.0728082890430313,2,SC,1.3120281731609476,2.188363524244818
sc,2.0,1.45,7.0,-0.072808289043031,2,SC,1.3120281738583381,2.188363524244818
sc,2.0,1.7,-0.25,,0,,,
sc,2.0,1.7,0.0,,0,,,
sc,2.0,1.7,0.25,,0,,,
sc,2.0,1.7,0.5,,0,,,
sc,2.0,1.7,0.75,-0.07645115490700968,2,SC,1.3942443057928717,2.1684991779245615
sc,2.0,1.7,1.0,-0.07516579982973294,2,SC,1.3947454989329393,2.1734876338908466
sc,2.0,1.7,1.1,-0.0736260385183402,2,SC,1.405428041044477,2.172345586236199
sc,2.0,1.7,1.15,-0.0754226981198741,2,SC,1.400663082080357,2.1757721217362738
sc,2.0,1.7,1.25,-0.07388248374829018,2,SC,1.413073643898302,2.174472469462728
sc,2.0,1.7,1.5,-0.07518898045388342,2,SC,1.4224981823742107,2.177948162799665
sc,2.0,1.7,1.75,-0.07645115490700995,2,SC,1.4272108867597413,2.1809762115420375
sc,2.0,1.7,2.0,-0.0751657998297328,2,SC,1.4422903328254448,2.181470860005761
sc,2.0,1.7,2.5,-0.0751889804538833,2,SC,1.4566208576176245,2.1817412473377074
sc,2.0,1.7,3.0,-0.07516579982973266,2,SC,1.465052821844369,2.1836340730203796
sc,2.0,1.7,4.0,-0.07516579982973255,2,SC,1.4765876512039886,2.1846041430743472
sc,2.0,1.7,5.0,-0.07516579982973225,2,SC,1.4835622861133158,2.185152137221256
sc,2.0,1.7,6.0,-0.07516579982973223,2,SC,1.4871921793103353,2.1854263022580684
sc,2.0,1.7,7.0,-0.0751657998297322,2,SC,1.4871921784364366,2.1854263022580684
sc,2.0,2.0,-0.25,,0,,,
sc,2.0,2.0,0.0,,0,,,
sc,2.0,2.0,0.25,,0,,,
sc,2.0,2.0,0.5,,0,,,
sc,2.0,2.0,0.75,-0.0686589892249943,2,SC,1.6328797284261578,2.1591466674765596
sc,2.0,2.0,1.0,-0.06753162811282747,2,SC,1.6416107909718978,2.1632299625838005
sc,2.0,2.0,1.1,-0.06850093562580621,2,SC,1.6438531155105531,2.165917270023157
sc,2.0,2.0,1.15,-0.06775697062058038,2,SC,1.6503499333453568,2.1648565996132616
sc,2.0,2.0,1.25,-0.06872636583257453,2,SC,1.6530966820418533,2.1674882718009325
sc,2.0,2.0,1.5,-0.06866690355654743,2,SC,1.6688963511749515,2.1671254631964327
sc,2.0,2.0,1.75,-0.06865898922499417,2,SC,1.6794240906099653,2.1683054783552334
sc,2.0,2.0,2.0,-0.06753162811282735,2,SC,1.696885088628437,2.168806619762418
sc,2.0,2.0,2.5,-0.06866690355654738,2,SC,1.7052016722862349,2.169789133493316
sc,2.0,2.0,3.0,-0.06753162811282713,2,SC,1.7217997474298712,2.1703547194069985
sc,2.0,2.0,4.0,-0.06753162811282705,2,SC,1.7348195173260088,2.171065674946292
sc,2.0,2.0,5.0,-0.06753162811282691,2,SC,1.7428367141746772,2.1714718263869486
sc,2.0,2.0,6.0,-0.0675316281128268,2,SC,1.7470501263477711,2.1716763503074175
sc,2.0,2.0,7.0,-0.06753162811282688,2,SC,1.7470501279863198,2.1716763503074175
sc,2.0,2.2,-0.25,,0,,,
sc,2.0,2.2,0.0,,0,,,
sc,2.0,2.2,0.25,,0,,,
sc,2.0,2.2,0.5,,0,,,
sc,2.0,2.2,0.75,-0.06678000307688717,2,SC,1.7773595286287582,2.1576931403606894
sc,2.0,2.2,1.0,-0.06792705441242206,2,SC,1.7793415688679355,2.1651808665578107
sc,2.0,2.2,1.1,-0.06666337271869319,2,SC,1.7943983735358002,2.1630380925121964
sc,2.0,2.2,1.15,-0.06593954376254818,2,SC,1.8016117339444764,2.1623564758561336
sc,2.0,2.2,1.25,-0.06687377858507072,2,SC,1.8041097388322318,2.164401891077093
sc,2.0,2.2,1.5,-0.06783258749094678,2,SC,1.8141036157870007,2.1660429773734577
sc,2.0,2.2,1.75,-0.0667800030768875,2,SC,1.8319447733363599,2.1651473814209288
sc,2.0,2.2,2.0,-0.06792705441242163,2,SC,1.8363318927777035,2.1696849195285264
sc,2.0,2.2,2.5,-0.06783258749094681,2,SC,1.851678373953419,2.16822330671919
sc,2.0,2.2,3.0,-0.0679270544124216,2,SC,1.8618572323978029,2.1709663101510634
sc,2.0,2.2,4.0,-0.0679270544124216,2,SC,1.8754208440587368,2.1715626040475753
sc,2.0,2.2,5.0,-0.06792705441242129,2,SC,1.8838512928334865,2.171905205536793
sc,2.0,2.2,6.0,-0.06792705441242128,2,SC,1.8883022062845158,2.1720783129377583
sc,2.0,2.2,7.0,-0.06792705441242117,2,SC,1.8883022058481598,2.1720783129377583
sc,2.0,2.6,-0.25,,0,,,
sc,2.0,2.6,0.0,,0,,,
sc,2.0,2.6,0.25,,0,,,
sc,2.0,2.6,0.5,,0,,,
sc,2.0,2.6,0.75,-0.05910795076920569,2,SC,2.0895799377289936,2.1464366000918056
sc,2.0,2.6,1.0,-0.058173564723245405,2,SC,2.1184292855971703,2.1483731186679593
sc,2.0,2.6,1.1,-0.058824636524226856,2,SC,2.1219890516150013,2.1493829598805028
sc,2.0,2.6,1.15,-0.05836035461981087,2,SC,2.1321101448182156,2.149345064004172
sc,2.0,2.6,1.25,-0.05810333269008791,2,SC,2.1432326252712945,2.148566117410566
sc,2.0,2.6,1.5,-0.06004367816234604,2,SC,2.148285346509789,2.1527172613925583
sc,2.0,2.6,1.75,-0.05910795076920572,2,SC,2.169150644004678,2.1516576642545067
sc,2.0,2.6,2.0,-0.058173564723245336,2,SC,2.1902301062136904,2.1517199860655536
sc,2.0,2.6,2.5,-0.06004367816234592,2,SC,2.1928475734118944,2.1542985890899797
sc,2.0,2.6,3.0,-0.058173564723245086,2,SC,2.221573232163557,2.1527338439034502
sc,2.0,2.6,4.0,-0.05817356472324492,2,SC,2.2386655760458485,2.153217337955163
sc,2.0,2.6,5.0,-0.05817356472324474,2,SC,2.2494520832070966,2.1534981364372507
sc,2.0,2.6,6.0,-0.058173564723244614,2,SC,2.255200595804938,2.153640954439713
sc,2.0,2.6,7.0,-0.05817356472324467,2,SC,2.2552006083000737,2.1536409544397124
sc,2.0,3.0,-0.25,,0,,,
sc,2.0,3.0,0.0,,0,,,
sc,2.0,3.0,0.25,,0,,,
sc,2.0,3.0,0.5,,0,,,
sc,2.0,3.0,0.75,-0.054904572965570525,2,SC,2.386678492675741,2.139435437948859
sc,2.0,3.0,1.0,-0.05487711819766833,2,SC,2.41651579678476,2.1429899409984525
sc,2.0,3.0,1.1,-0.053851792432612774,2,SC,2.4404723691395374,2.140919535363837
sc,2.0,3.0,1.15,-0.055048158173153186,2,SC,2.4336693883742027,2.1437148629131233
sc,2.0,3.0,1.25,-0.05402258984053933,2,SC,2.456454829387597,2.1417624699035835
sc,2.0,3.0,1.5,-0.05482004782887785,2,SC,2.471269070730118,2.1422338032697006
sc,2.0,3.0,1.75,-0.05490457296557054,2,SC,2.4857075773436055,2.1435073914172955
sc,2.0,3.0,2.0,-0.05487711819766827,2,SC,2.5015119371014944,2.145508008738199
sc,2.0,3.0,2.5,-0.054820047828877755,2,SC,2.5229735386687526,2.1435419603899435
sc,2.0,3.0,3.0,-0.05487711819766805,2,SC,2.538230286547376,2.146312127643345
sc,2.0,3.0,4.0,-0.05487711819766798,2,SC,2.558536325694859,2.1467018471732437
sc,2.0,3.0,5.0,-0.05487711819766784,2,SC,2.571463143135377,2.1469295921718135
sc,2.0,3.0,6.0,-0.054877118197667746,2,SC,2.578391483801972,2.1470459042647683
sc,2.0,3.0,7.0,-0.05487711819766765,2,SC,2.5783914910420895,2.1470459042647674
sc,2.0,4.0,-0.25,,0,,,
sc,2.0,4.0,0.0,,0,,,
sc,2.0,4.0,0.25,,0,,,
sc,2.0,4.0,0.5,-0.04821113629942485,2,SC,3.069071374448578,2.126094702958401
sc,2.0,4.0,0.75,-0.04882683723850513,2,SC,3.0850649042493288,2.129283005846201
sc,2.0,4.0,1.0,-0.04884701029560791,2,SC,3.1406981069258926,2.1317200329822192
sc,2.0,4.0,1.1,-0.047973181081453264,2,SC,3.174835454644657,2.129576354833347
sc,2.0,4.0,1.15,-0.048992831115997795,2,SC,3.1655062041953426,2.1321758412284915
sc,2.0,4.0,1.25,-0.04811871022869681,2,SC,3.19726815600331,2.1302036427089144
sc,2.0,4.0,1.5,-0.048211136299424626,2,SC,3.2317591255492495,2.130322393121556
sc,2.0,4.0,1.75,-0.048826837238504964,2,SC,3.2379168873673825,2.131821079480125
sc,2.0,4.0,2.0,-0.048847010295607785,2,SC,3.2599050896095667,2.1333746015340322
sc,2.0,4.0,2.5,-0.04821113629942467,2,SC,3.307219992551049,2.131246243688264
sc,2.0,4.0,3.0,-0.048847010295607785,2,SC,3.3126688475709978,2.133962697562306
sc,2.0,4.0,4.0,-0.04884701029560769,2,SC,3.342659611417086,2.134256214245812
sc,2.0,4.0,5.0,-0.04884701029560763,2,SC,3.3620737523119306,2.134429739367387
sc,2.0,4.0,6.0,-0.04884701029560763,2,SC,3.3725855995783602,2.1345190573996717
sc,2.0,4.0,7.0,-0.048847010295607535,2,SC,3.3725855727246272,2.1345190573996717
sc,2.0,6.0,-0.25,,0,,,
sc,2.0,6.0,0.0,,0,,,
sc,2.0,6.0,0.25,,0,,,
sc,2.0,6.0,0.5,-0.04385849661750438,2,SC,4.232424703927447,2.1186654198136936
sc,2.0,6.0,0.75,-0.043239556145315175,2,SC,4.346413488267218,2.1183353189697876
sc,2.0,6.0,1.0,-0.04262260266275554,2,SC,4.463500874455617,2.118985794894133
sc,2.0,6.0,1.1,-0.04188396562500367,2,SC,4.521065057404568,2.1168472411751287
sc,2.0,6.0,1.15,-0.04274586453723428,2,SC,4.505839733467587,2.119283737493075
sc,2.0,6.0,1.25,-0.04200698912081252,2,SC,4.559200292450512,2.1173464608433896
sc,2.0,6.0,1.5,-0.04385849661750432,2,SC,4.551022856693058,2.1210614054184758
sc,2.0,6.0,1.75,-0.04323955614531512,2,SC,4.606478770303916,2.1199741843339828
sc,2.0,6.0,2.0,-0.042622602662755485,2,SC,4.668425615206694,2.120141044549528
sc,2.0,6.0,2.5,-0.043858496617504156,2,SC,4.678302110238876,2.121755976137539
sc,2.0,6.0,3.0,-0.04262260266275546,2,SC,4.7636420751748165,2.120599777751598
sc,2.0,6.0,4.0,-0.042622602662755374,2,SC,4.81944108872322,2.12083533272296
sc,2.0,6.0,5.0,-0.04262260266275522,2,SC,4.856254705129624,2.120976160746387
sc,2.0,6.0,6.0,-0.04262260266275525,2,SC,4.876422727220993,2.121049227325928
sc,2.0,6.0,7.0,-0.042622602662755193,2,SC,4.876422807691084,2.121049227325928
sc,2.0,10.0,-0.25,,0,,,
sc,2.0,10.0,0.0,,0,,,
sc,2.0,10.0,0.25,,0,,,
sc,2.0,10.0,0.5,-0.03952306548744995,2,SC,6.099330275261319,2.1109260373116188
sc,2.0,10.0,0.75,-0.038982477166850354,2,SC,6.388894315760723,2.109512914605527
sc,2.0,10.0,1.0,-0.038978079226720974,2,SC,6.5857142305402085,2.111132548034562
sc,2.0,10.0,1.1,-0.038890172493427355,2,SC,6.644587287012445,2.110436696359637
sc,2.0,10.0,1.15,-0.03908531415789149,2,SC,6.666979425483493,2.111352081958377
sc,2.0,10.0,1.25,-0.038998246573066844,2,SC,6.716671489375123,2.1108857935424163
sc,2.0,10.0,1.5,-0.039523065487449924,2,SC,6.793004092344091,2.1116758568246015
sc,2.0,10.0,1.75,-0.03898247716685037,2,SC,6.905155119933227,2.110723191203732
sc,2.0,10.0,2.0,-0.03897807922672086,2,SC,6.987432866316465,2.112048987145151
sc,2.0,10.0,2.5,-0.03952306548744977,2,SC,7.055136327743419,2.1122786460168133
sc,2.0,10.0,3.0,-0.03897807922672082,2,SC,7.184260830010649,2.112440727992871
sc,2.0,10.0,4.0,-0.03897807922672078,2,SC,7.303101167463209,2.11264534450468
sc,2.0,10.0,5.0,-0.038978079226720544,2,SC,7.382975518585037,2.112768430110246
sc,2.0,10.0,6.0,-0.038978079226720655,2,SC,7.427209800391125,2.1128325925163143
sc,2.0,10.0,7.0,-0.03897807922672075,2,SC,7.427210318589031,2.1128325925163143
sc,2.2,0.4,-0.25,,0,,,
sc,2.2,0.4,0.0,,0,,,
sc,2.2,0.4,0.25,,0,,,
sc,2.2,0.4,0.5,,0,,,
sc,2.2,0.4,0.75,,0,,,
sc,2.2,0.4,1.0,,0,,,
sc,2.2,0.4,1.1,,0,,,
sc,2.2,0.4,1.15,,0,,,
sc,2.2,0.4,1.25,,0,,,
sc,2.2,0.4,1.5,,0,,,
sc,2.2,0.4,1.75,,0,,,
sc,2.2,0.4,2.0,,0,,,
sc,2.2,0.4,2.5,,0,,,
sc,2.2,0.4,3.0,,0,,,
sc,2.2,0.4,4.0,,0,,,
sc,2.2,0.4,5.0,,0,,,
sc,2.2,0.4,6.0,,0,,,
sc,2.2,0.4,7.0,,0,,,
sc,2.2,0.6,-0.25,,0,,,
sc,2.2,0.6,0.0,,0,,,
sc,2.2,0.6,0.25,,0,,,
sc,2.2,0.6,0.5,,0,,,
sc,2.2,0.6,0.75,,0,,,
sc,2.2,0.6,1.0,,0,,,
sc,2.2,0.6,1.1,,0,,,
sc,2.2,0.6,1.15,,0,,,
sc,2.2,0.6,1.25,,0,,,
sc,2.2,0.6,1.5,,0,,,
sc,2.2,0.6,1.75,,0,,,
sc,2.2,0.6,2.0,,0,,,
sc,2.2,0.6,2.5,,0,,,
sc,2.2,0.6,3.0,,0,,,
sc,2.2,0.6,4.0,,0,,,
sc,2.2,0.6,5.0,,0,,,
sc,2.2,0.6,6.0,,0,,,
sc,2.2,0.6,7.0,,0,,,
sc,2.2,0.7,-0.25,,0,,,
sc,2.2,0.7,0.0,,0,,,
sc,2.2,0.7,0.25,,0,,,
sc,2.2,0.7,0.5,,0,,,
sc,2.2,0.7,0.75,,0,,,
sc,2.2,0.7,1.0,,0,,,
sc,2.2,0.7,1.1,,0,,,
sc,2.2,0.7,1.15,,0,,,
sc,2.2,0.7,1.25,,0,,,
sc,2.2,0.7,1.5,,0,,,
sc,2.2,0.7,1.75,,0,,,
sc,2.2,0.7,2.0,,0,,,
sc,2.2,0.7,2.5,,0,,,
sc,2.2,0.7,3.0,,0,,,
sc,2.2,0.7,4.0,,0,,,
sc,2.2,0.7,5.0,,0,,,
sc,2.2,0.7,6.0,,0,,,
sc,2.2,0.7,7.0,,0,,,
sc,2.2,0.8,-0.25,,0,,,
sc,2.2,0.8,0.0,,0,,,
sc,2.2,0.8,0.25,,0,,,
sc,2.2,0.8,0.5,,0,,,
sc,2.2,0.8,0.75,,0,,,
sc,2.2,0.8,1.0,,0,,,
sc,2.2,0.8,1.1,,0,,,
sc,2.2,0.8,1.15,,0,,,
sc,2.2,0.8,1.25,-0.06501947347425638,1,SC,0.7218434758497128,2.4363351298043203
sc,2.2,0.8,1.5,,0,,,
sc,2.2,0.8,1.75,,0,,,
sc,2.2,0.8,2.0,,0,,,
sc,2.2,0.8,2.5,,0,,,
sc,2.2,0.8,3.0,,0,,,
sc,2.2,0.8,4.0,,0,,,
sc,2.2,0.8,5.0,,0,,,
sc,2.2,0.8,6.0,,0,,,
sc,2.2,0.8,7.0,,0,,,
sc,2.2,0.9,-0.25,,0,,,
sc,2.2,0.9,0.0,,0,,,
sc,2.2,0.9,0.25,,0,,,
sc,2.2,0.9,0.5,,0,,,
sc,2.2,0.9,0.75,,0,,,
sc,2.2,0.9,1.0,,0,,,
sc,2.2,0.9,1.1,-0.06956325954717665,1,SC,0.7925062275636208,2.4122739371671313
sc,2.2,0.9,1.15,-0.07204053585557613,1,SC,0.7883712259482,2.42009956866654
sc,2.2,0.9,1.25,-0.06991740895040127,1,SC,0.7974313734139595,2.4187337457012896
sc,2.2,0.9,1.5,-0.06814577792854376,1,SC,0.8120342108662372,2.425490458679322
sc,2.2,0.9,1.75,-0.06637185075953167,1,SC,0.826733655155776,2.4316631827914503
sc,2.2,0.9,2.0,-0.07168688644746415,1,SC,0.8271915135118658,2.4415258834814884
sc,2.2,0.9,2.5,-0.06814577792854312,1,SC,0.8472660505704219,2.4415865366028893
sc,2.2,0.9,3.0,-0.07168688644746365,1,SC,0.8501684391343306,2.4508540199832063
sc,2.2,0.9,4.0,-0.0716868864474641,1,SC,0.8607330204565736,2.4548452739603155
sc,2.2,0.9,5.0,-0.07168688644746377,1,SC,0.8666461057877372,2.456971386292602
sc,2.2,0.9,6.0,-0.07168688644746382,1,SC,0.8695352291511272,2.457976503288697
sc,2.2,0.9,7.0,-0.07168688644746313,1,SC,0.8695352295215371,2.4579765032886964
sc,2.2,1.0,-0.25,,0,,,
sc,2.2,1.0,0.0,,0,,,
sc,2.2,1.0,0.25,,0,,,
sc,2.2,1.0,0.5,,0,,,
sc,2.2,1.0,0.75,,0,,,
sc,2.2,1.0,1.0,,0,,,
sc,2.2,1.0,1.1,-0.05899925535292545,2,SC,0.887322586910865,2.351379102559654
sc,2.2,1.0,1.15,-0.06131417447191645,2,SC,0.8818525799661963,2.3554030468396108
sc,2.2,1.0,1.25,-0.0593298532189076,2,SC,0.8868372513760538,2.3579218537856033
sc,2.2,1.0,1.5,-0.061003048596238965,2,SC,0.8931094647536202,2.36434222769609
sc,2.2,1.0,1.75,-0.059343179710907926,2,SC,0.9070031883313638,2.3664620021183973
sc,2.2,1.0,2.0,-0.060983358884084835,2,SC,0.9128784009572621,2.373910112352589
sc,2.2,1.0,2.5,-0.06100304859623955,2,SC,0.9258956645093304,2.377035704276726
sc,2.2,1.0,3.0,-0.060983358884085126,2,SC,0.9350168595510054,2.38124861556833
sc,2.2,1.0,4.0,-0.06098335888408475,2,SC,0.9455771239053926,2.384369613200917
sc,2.2,1.0,5.0,-0.06098335888408481,2,SC,0.9516002610050804,2.3860473975853376
sc,2.2,1.0,6.0,-0.060983358884084585,2,SC,0.9545205423349261,2.3868328106386367
sc,2.2,1.0,7.0,-0.06098335888408471,2,SC,0.9545205418000299,2.386832810638637
sc,2.2,1.1,-0.25,,0,,,
sc,2.2,1.1,0.0,,0,,,
sc,2.2,1.1,0.25,,0,,,
sc,2.2,1.1,0.5,,0,,,
sc,2.2,1.1,0.75,,0,,,
sc,2.2,1.1,1.0,-0.06052282973232556,2,SC,0.9664168737410291,2.341778437563494
sc,2.2,1.1,1.1,-0.061742076754393665,2,SC,0.9619732383019299,2.3467867475762825
sc,2.2,1.1,1.15,-0.06082889032508795,2,SC,0.9647598863042675,2.3471057420594845
sc,2.2,1.1,1.25,-0.0620495167418971,2,SC,0.9622616340416879,2.3520598650831728
sc,2.2,1.1,1.5,-0.06053630185002534,2,SC,0.9770412076008395,2.3558693388430325
sc,2.2,1.1,1.75,-0.06205350641700387,2,SC,0.982928929087795,2.360827829019037
sc,2.2,1.1,2.0,-0.0605228297323257,2,SC,0.995789737830579,2.3615951857726456
sc,2.2,1.1,2.5,-0.0605363018500253,2,SC,1.0088052548778408,2.3662432972329395
sc,2.2,1.1,3.0,-0.06052282973232595,2,SC,1.017775393516486,2.367378430993927
sc,2.2,1.1,4.0,-0.06052282973232506,2,SC,1.0283986706159194,2.369833421804171
sc,2.2,1.1,5.0,-0.060522829732325215,2,SC,1.0345332573048784,2.371163259059786
sc,2.2,1.1,6.0,-0.06052282973232542,2,SC,1.0375301139273068,2.371789411501425
sc,2.2,1.1,7.0,-0.06052282973232544,2,SC,1.0375301135827923,2.3717894115014246
sc,2.2,1.2,-0.25,,0,,,
sc,2.2,1.2,0.0,,0,,,
sc,2.2,1.2,0.25,,0,,,
sc,2.2,1.2,0.5,,0,,,
sc,2.2,1.2,0.75,,0,,,
sc,2.2,1.2,1.0,-0.060323787688336294,2,SC,1.0480061994900352,2.3389730069733425
sc,2.2,1.2,1.1,-0.06000208694646596,2,SC,1.047513704943438,2.341838765813477
sc,2.2,1.2,1.15,-0.060607224657451525,2,SC,1.0464930095178522,2.3436290540710667
sc,2.2,1.2,1.25,-0.060285492231357346,2,SC,1.047919924641123,2.3471003239731845
sc,2.2,1.2,1.5,-0.058868740261001945,2,SC,1.0627426758748393,2.348442201485771
sc,2.2,1.2,1.75,-0.06174129516072713,2,SC,1.0644097359939075,2.3554963123976096
sc,2.2,1.2,2.0,-0.060323787688335656,2,SC,1.0773877858434613,2.35572522551879
sc,2.2,1.2,2.5,-0.058868740261002236,2,SC,1.0944316564176628,2.3568251436544747
sc,2.2,1.2,3.0,-0.060323787688335864,2,SC,1.099278188418209,2.3604530732500413
sc,2.2,1.2,4.0,-0.060323787688335906,2,SC,1.1100527291313727,2.3624728065907443
sc,2.2,1.2,5.0,-0.060323787688335406,2,SC,1.1163640274978541,2.363577233814666
sc,2.2,1.2,6.0,-0.06032378768833538,2,SC,1.1194718577809275,2.3641003433101764
sc,2.2,1.2,7.0,-0.06032378768833575,2,SC,1.1194718579456848,2.3641003433101764
sc,2.2,1.3,-0.25,,0,,,
sc,2.2,1.3,0.0,,0,,,
sc,2.2,1.3,0.25,,0,,,
sc,2.2,1.3,0.5,,0,,,
sc,2.2,1.3,0.75,,0,,,
sc,2.2,1.3,1.0,-0.06171962473558022,2,SC,1.1227168145348436,2.338810017324852
sc,2.2,1.3,1.1,-0.06148181571915308,2,SC,1.1227045694781796,2.3419955167132365
sc,2.2,1.3,1.15,-0.061985254431493525,2,SC,1.1215917146731371,2.3428627700315596
sc,2.2,1.3,1.25,-0.061746706741712634,2,SC,1.1231508218425463,2.346106973212938
sc,2.2,1.3,1.5,-0.060422678493593784,2,SC,1.1385269650489191,2.3473074429981025
sc,2.2,1.3,1.75,-0.061702962946656434,2,SC,1.143672732859475,2.3513256039903583
sc,2.2,1.3,2.0,-0.06171962473557982,2,SC,1.152528832993578,2.3529492407853323
sc,2.2,1.3,2.5,-0.06042267849359369,2,SC,1.1698905040862715,2.3542251849333486
sc,2.2,1.3,3.0,-0.061719624735579945,2,SC,1.17426621608353,2.3568365705559344
sc,2.2,1.3,4.0,-0.06171962473557946,2,SC,1.1851359694323707,2.3585089902005225
sc,2.2,1.3,5.0,-0.06171962473557957,2,SC,1.191577733584373,2.3594304503240346
sc,2.2,1.3,6.0,-0.061719624735579764,2,SC,1.1947707249944974,2.3598685779957256
sc,2.2,1.3,7.0,-0.06171962473557943,2,SC,1.1947707268736592,2.3598685779957256
sc,2.2,1.45,-0.25,,0,,,
sc,2.2,1.45,0.0,,0,,,
sc,2.2,1.45,0.25,,0,,,
sc,2.2,1.45,0.5,,0,,,
sc,2.2,1.45,0.75,,0,,,
sc,2.2,1.45,1.0,-0.06161823254759374,2,SC,1.2389101682198316,2.338205789135621
sc,2.2,1.45,1.1,-0.06017110553003252,2,SC,1.2435192182678865,2.339275065516445
sc,2.2,1.45,1.15,-0.0618596161345942,2,SC,1.2385480102688673,2.3415481541980925
sc,2.2,1.45,1.25,-0.060412164354486056,2,SC,1.2444780194191556,2.3427579173220434
sc,2.2,1.45,1.5,-0.059207313318718924,2,SC,1.2608204878427767,2.343143444404685
sc,2.2,1.45,1.75,-0.05800340307670593,2,SC,1.2748703059687707,2.3437954426123566
sc,2.2,1.45,2.0,-0.061618232547593424,2,SC,1.2698411804177656,2.349421032546613
sc,2.2,1.45,2.5,-0.05920731331871895,2,SC,1.2922602441892272,2.348519687885684
sc,2.2,1.45,3.0,-0.0616182325475933,2,SC,1.2914697081058644,2.3524405987405057
sc,2.2,1.45,4.0,-0.06161823254759341,2,SC,1.3025559060769605,2.3537583204120667
sc,2.2,1.45,5.0,-0.06161823254759298,2,SC,1.309237629619268,2.354492054078926
sc,2.2,1.45,6.0,-0.06161823254759305,2,SC,1.3125795327103886,2.354842985147889
sc,2.2,1.45,7.0,-0.0616182325475928,2,SC,1.3125795344161306,2.3548429851478887
sc,2.2,1.7,-0.25,,0,,,
sc,2.2,1.7,0.0,,0,,,
sc,2.2,1.7,0.25,,0,,,
sc,2.2,1.7,0.5,,0,,,
sc,2.2,1.7,0.75,-0.0572427455036707,2,SC,1.4588235862624814,2.3270823480731835
sc,2.2,1.7,1.0,-0.06041325504158544,2,SC,1.4299379213687664,2.3373636590607165
sc,2.2,1.7,1.1,-0.05914329559427456,2,SC,1.4364739281076087,2.33841398586321
sc,2.2,1.7,1.15,-0.06062518478353511,2,SC,1.4314610003250081,2.339845783330815
sc,2.2,1.7,1.25,-0.05935477393788914,2,SC,1.4387349831733447,2.341094484623301
sc,2.2,1.7,1.5,-0.05829803293544823,2,SC,1.4567444198391843,2.3401460627588637
sc,2.2,1.7,1.75,-0.05724274550367052,2,SC,1.470857682107631,2.339886608127957
sc,2.2,1.7,2.0,-0.060413255041585415,2,SC,1.4647624105619905,2.345257637557547
sc,2.2,1.7,2.5,-0.05829803293544815,2,SC,1.4885611788450006,2.343877306050238
sc,2.2,1.7,3.0,-0.06041325504158511,2,SC,1.4867725308924193,2.3473705584528055
sc,2.2,1.7,4.0,-0.06041325504158512,2,SC,1.4984357065978609,2.3483144142284624
sc,2.2,1.7,5.0,-0.06041325504158501,2,SC,1.5056192968000337,2.348847103746186
sc,2.2,1.7,6.0,-0.0604132550415849,2,SC,1.5092548224773774,2.34910402115738
